sedafips,fips,stateabb,sedafipsname,subject,subgroup,gys_mn_2016_ol,gys_mn_2016_ol_se_adj,gys_mn_2016_eb,gys_mn_2016_eb_se_adj,gys_mn_2017_ol,gys_mn_2017_ol_se_adj,gys_mn_2017_eb_se_adj,gys_mn_2017_eb,gys_mn_2018_ol,gys_mn_2018_ol_se_adj,gys_mn_2018_eb,gys_mn_2018_eb_se_adj,gys_mn_2019_ol,gys_mn_2019_ol_se_adj,gys_mn_2019_eb_se_adj,gys_mn_2019_eb,gys_mn_2022_ol,gys_mn_2022_ol_se_adj,gys_mn_2022_eb,gys_mn_2022_eb_se_adj,gys_mn_2023_ol,gys_mn_2023_ol_se_adj,gys_mn_2023_eb,gys_mn_2023_eb_se_adj,gys_mn_1922_ol,gys_mn_1922_ol_se_adj,gys_mn_1922_eb,gys_mn_1922_eb_se_adj,gys_mn_1923_ol,gys_mn_1923_ol_se_adj,gys_mn_1923_eb,gys_mn_1923_eb_se_adj,gys_mn_2223_ol,gys_mn_2223_ol_se_adj,gys_mn_2223_eb,gys_mn_2223_eb_se_adj,avgasmt_2016,avgasmt_2017,avgasmt_2018,avgasmt_2019,avgasmt_2022,avgasmt_2023,tot_2016,tot_2017,tot_2018,tot_2019,tot_2022,tot_2023,cell_2016,cell_2017,cell_2018,cell_2019,cell_2022,cell_2023,flag_estasmt2022,flag_estasmt2023
46,46,SD,South Dakota,rla,ecd,-1.445075348775371,.0511423876792622,-1.134694584419949,.0435660198897617,-1.419236870894462,.0683171646720392,.0430541170548537,-1.244078760850806,-1.217662098216964,.052782632101239,-1.265931684088275,.039133111403687,-1.630869998751422,.0729345228249314,.0530531465558537,-1.589274224361143,-1.898144600859817,.0856078360831835,-1.889915888176207,.0795414175517219,-1.83676032772361,.0844571446326772,-1.821963254501714,.0788166709792869,-.2672746021083956,.1124639774263104,-.3006416638150635,.095611053051487,-.2058903289721887,.1201696063705572,-.2326890301405706,.0950089679121611,.0613842731362069,.0423389664104949,.0679526336744929,.0412347816793013,4659.166666666667,4769.833333333333,4304.666666666667,4575.666666666667,3017.333333333333,3790.5,27955,28619,25828,27454,18104,22743,6,6,6,6,6,6,0,0
46,46,SD,South Dakota,rla,hsp,-.9797468008948185,.0834673126885436,-.9200765698489581,.0630321466720625,-.8590022173658074,.0895651362380202,.0511579407218571,-.9603830193512684,-.9648515786716878,.0767822713487987,-1.000818767570367,.0508249291278409,-1.088400773452169,.0919239413676715,.0620276437221408,-1.041276142887281,-1.390948984937982,.0990440447493771,-1.438053583584654,.085920360684421,-1.559401762203183,.099621419069068,-1.549365398989554,.0947517536281911,-.3025482114858127,.1351285824571683,-.3967774406973739,.105970453268172,-.4710009887510136,.159137553496634,-.5080892561022736,.1132489443718495,-.1684527772652009,.0840537157775331,-.1113118154049,.0708809192932247,510.1666666666667,563.8333333333334,637.3333333333334,697.5,766.6666666666666,817.5,3061,3383,3824,4185,4600,4905,6,6,6,6,6,6,0,0
46,46,SD,South Dakota,rla,nec,1.257176413587286,.0487019614072427,1.181173984761791,.0380144060920026,1.298631525652639,.0663751120726177,.0367110108852045,1.241029934376762,1.265575785100424,.0502811194541822,1.233657079906425,.0475350155164571,1.151320266643459,.070896599763776,.031587733902298,1.153782914049813,.7643084851498374,.0815192096697556,.7711279318707014,.0756688317684056,.8496787000113848,.0817388250337222,.8580391414330917,.0756211435221521,-.387011781493622,.1080356857859782,-.3826549821791119,.081997298945012,-.3016415666320746,.1110369472953957,-.2957437726167216,.0819532932875813,.0853702148615474,.0256416509108493,.0869112095623904,.0254695116454287,5863.166666666667,6044.833333333333,6247.666666666667,6510.166666666667,7302.833333333333,6559.166666666667,35179,36269,37486,39061,43817,39355,6,6,6,6,6,6,0,0
46,46,SD,South Dakota,rla,wht,.8672109524759204,.0479517293591377,.8729933819488958,.0370176327760165,.9352735772806158,.0658972206594168,.033603934709503,.8792128573165563,.9133448259634402,.0496880888808732,.8853139078367276,.0311678553474197,.8653513835363,.0705088739829833,.044569953426621,.8913466176836264,.6712393066114428,.0815002698164293,.6455560448578517,.0707518490523525,.567013774201234,.0815619563093238,.5468995717973275,.0723731811082567,-.1941120769248572,.1077673201415856,-.2457905728257748,.0836200029465321,-.298337609335066,.1106314565845206,-.3444470458862989,.0849962239877731,-.1042255324102088,.0250104757154608,-.0986564730605242,.0245498394944455,7539.166666666667,7657.666666666667,7698.5,7698.833333333333,7382.833333333333,7309.5,45235,45946,46191,46193,44297,43857,6,6,6,6,6,6,0,0
47,47,TN,Tennessee,mth,all,-.1591457273901966,.0606473777576907,-.1818224661968113,.0494649643696438,-.282926419886147,.0723725788448762,.0594560131026721,-.2287532036560327,-.1719508287383285,.0530516889189671,-.1476988460071391,.0432105151092215,-.0609752375905108,.0775895393720158,.0627182347483722,-.0666444883582447,-.5411215071460731,.0943162383386329,-.5702214072674066,.0866577297321906,-.1811644046543543,.0948292757091219,-.2115815420827962,.0872073197383012,-.4801462695555623,.1221298056754018,-.5035769189091619,.1069726090748904,-.1201891670638435,.1225264385815496,-.1449370537245516,.107418311222483,.3599571024917188,.0098508231720421,.3586398651846106,.0098134774316736,,75581.39999999999,74704.39999999999,75204.60000000001,71128,71476,,377907,373522,376023,355640,357380,,5,5,5,5,5,0,0
47,47,TN,Tennessee,mth,blk,,,,,-1.934485149959895,.073620964490609,.0593788224867825,-1.847810896083366,-1.742735215314458,.0548037866331011,-1.757383862885268,.0386226727634314,-1.60282270067123,.0787430442502262,.0587404921730159,-1.667532186639449,-2.2894782126547,.0954470208010107,-2.313613179866927,.0884131151088692,-1.954757646023546,.0953910698747159,-1.980306203207685,.0884122458963646,-.6866555119834694,.1237360125330603,-.646080993227478,.1061476535020077,-.351934945352316,.1254156495837483,-.3127740165682362,.1061469295136105,.3347205666311535,.020456890353421,.3333069766592417,.0202167648273733,,18039.4,17980.4,18331.8,17109.6,17233.4,,90197,89902,91659,85548,86167,,5,5,5,5,5,0,0
47,47,TN,Tennessee,mth,ecd,,,,,-1.645244661647971,.0730932630811341,.0650714299617352,-1.600737091436372,-1.538600545878858,.0541037324440371,-1.544215000386083,.0406743693024158,-1.472838892658333,.0783153757728062,.0551530728987559,-1.504731681491385,-2.083203663141457,.0950983096114887,-2.097673706510381,.0868815296611309,-1.79781732711591,.0950937903701738,-1.813539977099355,.0866988861285771,-.6103647704831237,.1231949129363644,-.5929420250189965,.1029089969168559,-.3249784344575768,.124388095904021,-.3088082956079705,.1027548456575721,.2853863360255469,.0171875486684261,.284133729411026,.0170394891278863,,28638,28053.6,27050,22255,22110.2,,143190,140268,135250,111275,110551,,5,5,5,5,5,0,0
47,47,TN,Tennessee,mth,nec,,,,,.5439613403889281,.0727856169628433,.0629222304475632,.5636777563620177,.6560359424281446,.0536306157487236,.6664279359696526,.0423734240083049,.7283212313161833,.0779884650932393,.0532949051713548,.7527058288974819,.1791852906428417,.0946533120766453,.163144044070167,.0819443290167101,.5561865713355303,.0946567060671347,.5394570806825962,.0816566846438448,-.5491359406733416,.122643590026867,-.5895617848273149,.0977508054965408,-.172134659980653,.1231644674268409,-.2132487482148857,.0975097998369806,.3770012806926886,.0113152932732265,.3763130366124289,.0112840381334211,,46943.4,46650.8,48154.6,48873,49365.8,,234717,233254,240773,244365,246829,,5,5,5,5,5,0,0
47,47,TN,Tennessee,mth,wht,,,,,.3702919022806404,.0727696294602911,.0546371039649314,.4204865514408729,.4707643766820215,.0536262389001277,.4736620216202843,.0373457490823662,.5774782289901736,.0779955235333903,.050696219302514,.5268381909070916,.2408801365269042,.0946868211091976,.2370903672260152,.0847772483826089,.6153100218579173,.0946927820207585,.6080017041584025,.0849797300779743,-.3365980924632694,.1226739409288413,-.2897478236810764,.0987789881244749,.0378317928677436,.1232481529797072,.0811635132513109,.0989528229799128,.3744298853310131,.0118832415567665,.3709113369323869,.0117638854150793,,47602.8,46596.8,46210.4,42304.8,42278,,238014,232984,231052,211524,211390,,5,5,5,5,5,0,0
47,47,TN,Tennessee,rla,all,-.0152950511259196,.059894776078431,-.0125448667528074,.04769605510816,-.0552946202895228,.0749555829639626,.0564565354382826,-.0460700193481705,-.0435297348920036,.0518981915229626,-.0490337732003816,.0399418356435894,-.0317648494944844,.0718007640345765,.0565160202475722,-.0519975270525919,-.4918027309105586,.1061489235659341,-.4401972901176698,.0899532563906777,-.2351885441790751,.1065162529851893,-.1841744743674507,.0904921683531354,-.4600378814160742,.1281520334998843,-.388199763065078,.1062339346909028,-.2034236946845907,.1284564590277724,-.1321769473148589,.1066906419414383,.2566141867314835,.0088384487212585,.2560228157502195,.0088262193788287,,74810.83333333333,73988,74859,71794.66666666667,71656,,448865,443928,449154,430768,429936,,6,6,6,6,6,0,0
47,47,TN,Tennessee,rla,blk,,,,,-1.555188073589467,.0759004847199754,.061454973991419,-1.500801122518137,-1.534190315335134,.0533383778031349,-1.571911434583018,.0376560890645444,-1.627482738553651,.0729053254583212,.056082786432087,-1.643034319514607,-2.130949065288668,.1069701079830585,-2.128992875206208,.0935206114997027,-1.815825714444503,.106875414402049,-1.815735538238644,.0934968213147977,-.5034663267350163,.1294518848147486,-.4859585556916008,.1090476212911836,-.1883429758908517,.1307193969508535,-.1727012187240367,.1090272192159293,.3151233508441647,.0181595775585186,.3132573369675642,.018078257304084,,17761.83333333333,17694.66666666667,18104,17184.83333333333,17216.5,,106571,106168,108624,103109,103299,,6,6,6,6,6,0,0
47,47,TN,Tennessee,rla,ecd,,,,,-1.471011272035027,.0755263299321721,.0663871187235847,-1.444766469166503,-1.485091555095018,.0527888703721265,-1.484856728769095,.0394609554393714,-1.500335343879708,.0724943686257382,.0531703441982658,-1.521933669945106,-2.095095729794272,.1067836685009487,-2.061757444195905,.0949413396897624,-1.858140542617185,.1067269878523901,-1.825566032459617,.0949496574434328,-.5947603859145643,.1290665926603973,-.5398237742507992,.1088160993798662,-.3578051987374771,.1300630585028531,-.3036323625145108,.1088233566417949,.2369551871770872,.0160690337653411,.2361914117362885,.0160074332991258,,27796.33333333333,27247.83333333333,26505.16666666667,22171.83333333333,21837.33333333333,,166778,163487,159031,133031,131024,,6,6,6,6,6,0,0
47,47,TN,Tennessee,rla,nec,,,,,.8062883616833529,.0752959860042196,.0640501259344745,.7612709460835543,.8186829622287393,.0524139797075193,.7757702162984375,.0495522856910785,.7938245529943666,.0721794697635447,.0383755263851938,.7678033721432493,.2586021976346116,.1064063186925624,.2542139064509534,.0950690730088782,.4878391807473292,.1063865387026206,.4832838024774011,.0950030597741657,-.535222355359755,.1285775272473756,-.5135894656922959,.1025222398707135,-.3059853722470374,.1289860179998742,-.2845195696658482,.1024610286489181,.2292369831127177,.010257306001786,.2290698960264478,.010246466135672,,47014.5,46740.16666666666,48353.83333333334,49622.83333333334,49818.66666666666,,282087,280441,290123,297737,298912,,6,6,6,6,6,0,0
47,47,TN,Tennessee,rla,wht,,,,,.612537684291933,.0752896701468152,.054189758927444,.6775384789621706,.6283778014996946,.0524149939140637,.6362916381644599,.0365279303712482,.664539046900912,.0721911281111758,.0476451068194678,.5950812773788625,.2956826717228092,.1064328083286796,.3248418422446715,.0870426364522556,.528658174196547,.1064146174226894,.5569432628939692,.0873528962006957,-.3688563751781029,.1286059938987824,-.270239435134191,.0992294148143485,-.135880872704365,.1290593941107248,-.0381380144848933,.0995016817872342,.2329755024737379,.0108085864725108,.2321014206492974,.0107745785915733,,47440.83333333334,46474.66666666666,46257.5,42819.33333333334,42453.16666666666,,284645,278848,277545,256916,254719,,6,6,6,6,6,0,0
48,48,TX,Texas,mth,all,.2121953266422922,.061746680695794,.2290362500944161,.0496112570603472,.0890247996260474,.0882799676199724,.0664122182646158,.1488764687283011,.1152445165122424,.0570057074522872,.1414114261054831,.0448183912407085,.1414642333984375,.072147418841977,.0602010800467392,.133946383482666,-.3607202190948513,.0896928957651921,-.376543449614628,.0829984358622797,,,,,-.5021844524932888,.1151089292640031,-.510489833097294,.102532484581126,,,,,,,,,395725.5,403312,406715.25,408211.5,383110.5,,1582902,1613248,1626861,1632846,1532442,,4,4,4,4,4,,0,
48,48,TX,Texas,mth,blk,-1.126960751410909,.0628045858993897,-1.107415689448206,.0518959090210133,-1.198061592629172,.0890395870210921,.0466094823968317,-1.130237479462219,-1.240993305905777,.0581047934494837,-1.153095167355028,.0386451284293884,-1.149168826623179,.0729182491604769,.0538281090517657,-1.174562039200158,-1.722046791802488,.0904370065700403,-1.744726324853767,.0845802735656492,,,,,-.5728779651793086,.1161719553850192,-.5701642856536093,.1002561120357699,,,,,,,,,49372.75,50504.5,51259.5,51632.25,47643.5,,197491,202018,205038,206529,190574,,4,4,4,4,4,,0,
48,48,TX,Texas,mth,ecd,-.6264449697844885,.061944922521755,-.5691078665227005,.0503665950081735,-.7936271140348694,.0884277404751544,.051931976965245,-.6610478102664405,-.6720471808882005,.0572083236952646,-.667989443801539,.0415981516703962,-.6635180900500846,.0722927063700717,.0535039118279289,-.7094184057135209,-1.21615049654145,.0898269953403992,-1.243519219956678,.083956361351995,,,,,-.552632406491365,.115304485976017,-.5341008142431569,.0995557089892767,,,,,,,,,241755.5,247140.5,253163,254331,230657,,967022,988562,1012652,1017324,922628,,4,4,4,4,4,,0,
48,48,TX,Texas,mth,hsp,-.2923705293079228,.0619709627881014,-.2532182159793859,.0473407859552539,-.4636009033774044,.0884502094850001,.0439003438307091,-.3014615377161487,-.3366929922860145,.0572396882844005,-.3492978232927362,.0357589186827559,-.3299174985204605,.0723162435798128,.0537274089726022,-.3972978831195251,-.9129559081111998,.0898423487915456,-.9378728488873307,.0834024723917775,,,,,-.5830384095907393,.1153312044586224,-.5405749657678056,.0992099131940476,,,,,,,,,208836.5,213636.5,215630.75,216403.75,200373.25,,835346,854546,862523,865615,801493,,4,4,4,4,4,,0,
48,48,TX,Texas,mth,nec,1.487176838638472,.0620667778578699,1.485542638531993,.0443905121292775,1.444371004022489,.0885283703849038,.0554465634582923,1.479513708015212,1.395226391050167,.0573685632989024,1.467996353930097,.0422079325671894,1.45824945996937,.0724378506148556,.0516106586023892,1.508812152372188,1.001536712684715,.089904834765914,.9726275601972105,.0849349139629149,,,,,-.4567127472846551,.1154561454232144,-.536184592174977,.099386114177284,,,,,,,,,153970,156171.5,153552.25,153880.5,149870.75,,615880,624686,614209,615522,599483,,4,4,4,4,4,,0,
48,48,TX,Texas,mth,wht,1.241772701677519,.0621821809948384,1.217446156319083,.0458991565857145,1.180746266265605,.0886177799772018,.0476949275445397,1.20631052756629,1.087040067115185,.0574763798615111,1.195156377889804,.0347715873910296,1.121101865301032,.0725302116453556,.0495781378295355,1.184088354400322,.8201659774240238,.0899858699730475,.7656383808024554,.0799374450393908,,,,,-.3009358878770083,.1155771966960883,-.4184499735978662,.0940637383377359,,,,,,,,,110824,110936.75,110500,109729,100407.5,,443296,443747,442000,438916,401630,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,all,-.2635297887465526,.0660811090036573,-.2709901842991185,.0515238293239813,-.3505884507123156,.0776358298650619,.0592542191635575,-.3390239666666393,-.4105885225183821,.0552795672015962,-.3956659304959462,.0422200979269654,-.4705885943244486,.078714675386146,.0601588246823963,-.4523078943252532,-.5618949445124803,.1142545761828135,-.6211513639450521,.0978297141638753,,,,,-.0913063501880318,.1387447595401739,-.1688434696197989,.1148465809702354,,,,,,,,,388780,396396.25,392765.25,411369,400215.5,,1555120,1585585,1571061,1645476,1600862,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,blk,-1.379286495225436,.0672588169087834,-1.362522558303804,.0517582966806565,-1.415606466861063,.0786262061558108,.0430101725924208,-1.422317548010145,-1.582297291200455,.056578383546878,-1.482124454070141,.0385713283236693,-1.557373374587424,.079668840447786,.0562148411557767,-1.541912475991837,-1.681346078552103,.1149490494169876,-1.746416165855516,.1007254449353409,,,,,-.1239727039646792,.1398585288788776,-.2045036898636798,.1153504383328975,,,,,,,,,48360.25,49484.75,49372.25,51881.25,50021,,193441,197939,197489,207525,200084,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,ecd,-1.279714404448359,.0662994517339514,-1.26865866974741,.0533751670636713,-1.326587550811181,.0778217692596913,.0496169058290536,-1.318885503365253,-1.340134310790025,.0555231098084755,-1.35524565679842,.0414206909883283,-1.429086575974808,.0788864307633376,.056327411268412,-1.425682104259582,-1.538020385532397,.1143844272158057,-1.602139068931192,.101427045023319,,,,,-.1089338095575885,.1389491495046545,-.1764569646716097,.116018199961744,,,,,,,,,228793.25,234211.25,235179.75,249258.25,237508.25,,915173,936845,940719,997033,950033,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,hsp,-.9465745244458015,.066332879115389,-.9365327582400838,.0526575328241418,-.9849010319477793,.07785041462151,.0420101770722156,-.9850689363016141,-.9896609789951052,.0555614224623629,-1.033563198850342,.0405655347176377,-1.093499742472126,.0789129966903765,.0504485280567579,-1.0821765879637,-1.21932066755398,.1144033552780655,-1.281913535628799,.1011013657515168,,,,,-.1258209250818538,.1389798141657077,-.199736947665099,.1129891151390941,,,,,,,,,202400,207831.75,205433.75,217606.5,211043.25,,809600,831327,821735,870426,844173,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,nec,1.29772415771428,.0664313444128739,1.30052155339718,.0478451429186069,1.168570142443652,.0779340813109219,.0460727544130712,1.196050412132786,1.090271052853109,.0557029847985697,1.128287189142419,.0522846016728207,1.106055878214838,.0790318423786511,.0401116393954901,1.149842270764256,.9762020246355272,.1145066845818645,.9048572273404671,.1047899581214929,,,,,-.129853853579311,.1391323575725452,-.2449850434237888,.1122046297534022,,,,,,,,,159986.75,162185,157585.5,162110.75,160005.25,,639947,648740,630342,648443,640021,,4,4,4,4,4,,0,
48,48,TX,Texas,rla,wht,1.074856771509239,.066570759250516,1.039447819664691,.0463443535379129,.910814448465505,.0780552617783971,.0419412824878449,.9686276874040196,.786593748126946,.0558697441215135,.8978214896290933,.0356553435122062,.7657834363362852,.0791528428816893,.0500677772012822,.8271671259412932,.7478237259084732,.1146161768734157,.6314719946739489,.0924517439699091,,,,,-.017959710427812,.139291207681359,-.1956951312673443,.1051385147172759,,,,,,,,,111943.75,111561.25,109706,111618.5,103867.25,,447775,446245,438824,446474,415469,,4,4,4,4,4,,0,
49,49,UT,Utah,mth,all,.3780498039431688,.0501276622517451,.3819946530041198,.042553442010598,.3914646055640247,.0705368420428211,.0572312687029579,.3975377045489754,.3939031275307263,.05121403006571,.4060178958760101,.0417459994741647,.3963416494974279,.0742701919811166,.0607905894940794,.4144980872030448,.0706108633112361,.0898692585925386,.0325346539241815,.0831271409166588,.1522822216076971,.0904643460879783,.1151395197094498,.0837576550249339,-.3257307861861918,.1165870707106259,-.3819634332788633,.1029835779530685,-.2440594278897308,.1170463981933551,-.299358567493595,.1034931908210077,.081671358296461,.0103592602608948,.082604865785268,.0103151629658562,48379.5,50141.5,49265,49673.4,49680.66666666666,52001,193518,100283,98530,248367,298084,312006,4,2,2,5,6,6,1,1
49,49,UT,Utah,rla,all,.6535288193646602,.0519033908230681,.654921290271786,.0420515492208469,.6070581772748156,.0742898081780882,.0547238816171874,.6241257676997467,.5947052001953121,.0527068982200171,.6118870805601535,.0397125007611285,.5823522231158087,.0747869833645122,.0575641177085048,.5996483934205594,.2664137268932354,.093574094423858,.2349517767450884,.0819567939107577,.3130039665128006,.0941962064201602,.2818558095898291,.0828076445552845,-.3159384962225733,.119788163138137,-.364696616675471,.1001526021413773,-.2693482566030081,.1202747612124558,-.3177925838307303,.1008500552521066,.0465902396195652,.0108080598029585,.0469040328447411,.0107855284954788,48047,50190,49336.5,49825,49681,52001,240235,100380,98673,249125,298086,312006,5,2,2,5,6,6,1,1
50,50,VT,Vermont,mth,all,.4646346859815651,.0361295800059742,.4886585684015641,.0323663382422543,.3414639728825275,.0528099478680111,.0455214721536047,.3480973792323478,.2518297521079464,.0356126271753459,.2315024982859359,.0313973302491082,.1621955313333654,.0477927427911257,.0432546524671609,.1149076173395249,-.4657228720386657,.0619496181349658,-.4631908449755366,.0594945978652096,,,,,-.6279184033720311,.0782425808020593,-.5780984623150616,.0735565913783249,,,,,,,,,5943,5972.5,,,,,35658,35835,,,,,6,6,,,,,0,
50,50,VT,Vermont,rla,all,.9641173418830427,.0389891746566015,.9748489521819925,.0331285641316474,.8329412123736208,.0558916399445964,.043778004682153,.8160360274839027,.6188229729147512,.0382787532435964,.5992526877439275,.0311261808305547,.4047047334558815,.0523180311540885,.044258816505132,.3824693480039523,-.0359928276783297,.0819125975740964,-.0387232121333572,.074598462582668,,,,,-.4406975611342112,.0971949074035056,-.4211925601373094,.0867396879065902,,,,,,,,,5931.5,5964.5,,,,,35589,35787,,,,,6,6,,,,,0,
51,51,VA,Virginia,mth,all,.7390253020495905,.0616886649174607,.7299505204030545,.0502046338993738,.8158547006002284,.0839201608214555,.0655968633082838,.7498815985593756,.7280496736852129,.0616839946156733,.6885486096171816,.0478479226675886,.6402446467701974,.0904271384855603,.069676009777602,.6272156206749875,-.2841731739332927,.109389025962081,-.211455473934798,.0981577020682889,-.1702665761167568,.1102363701814223,-.0966078000075781,.0990864913289489,-.9244178207034901,.1419261299959226,-.8386710946097855,.1203730900735519,-.8105112228869542,.1425802394634764,-.7238234206825656,.1211316601983575,.1139065978165359,.0136417854345666,.1148476739272201,.0135434782387187,97655.5,97441,,97330.5,90740,85019.25,195311,389764,,389322,362960,340077,2,4,,4,4,4,1,0
51,51,VA,Virginia,rla,all,.7117634492761944,.0752535730394285,.6889285898460846,.0566297912344661,.659998635684742,.1002315642852843,.0688178365889528,.5820587071453023,.4517639160156248,.065204867581068,.4071830773419256,.0470529553928065,.2435291963465076,.0834286074795891,.064187442790673,.2323074475385498,-.437255344608074,.1200068775451251,-.3638431300631906,.0987702891821055,-.5261906516119828,.1203633334766997,-.4525526086819944,.0993245484282729,-.6807845409545816,.1461573918900922,-.5961505776017404,.1177947275438195,-.7697198479584904,.1464502119889437,-.6848600562205442,.1182598568090045,-.0889353070039087,.0092564241201757,-.0887094786188038,.0092425669470569,95109.33333333333,95899.5,96612.5,96377,92520.33333333333,90410.16666666667,570656,575397,579675,578262,555122,542461,6,6,6,6,6,6,1,0
53,53,WA,Washington,mth,all,.4798781232136058,.0666132507962231,.4678880527169662,.0528519503957713,.3987802645055263,.0940649501998131,.0702823830278896,.374159459418582,.2615853286370999,.0645876192265389,.2534863274509362,.0493385119058093,.1243903927686745,.0885326345101973,.0692642885204183,.1328131954832896,-.4519170090945188,.107663826744744,-.4428939805683161,.0969107699629605,-.3628597983746946,.1079950342959302,-.3537796943612594,.0972756719794123,-.5763074018631933,.1393898380895768,-.5757071760516057,.1191185921636652,-.4872501911433691,.1396458191493584,-.4865928898445491,.1194156523378991,.0890572107198242,.0084514994679569,.0891142862070563,.0084279908334221,,,82421.66666666667,83319,76621.33333333333,76917,,,494530,499914,459728,461502,,,6,6,6,6,1,1
53,53,WA,Washington,mth,blk,,,,,,,,,-1.668940213148227,.0720224882679573,-1.665826875867428,.0625791730709119,-1.775957472266201,.0939361535855381,.0696308672524623,-1.748882187780366,-2.143164030410746,.1117777375758662,-2.183565672347802,.1014079789191522,-2.109305031427315,.1121525848801419,-2.134028955376735,.1019273894952212,-.3672065581445456,.1460077517395053,-.4346834845674352,.1230123402866446,-.3333475591611146,.1523408326820395,-.3851467675963685,.1234408781710522,.033858998983431,.0434679851641659,.0495367169710668,.0413227347429187,,,3571.4,3633.4,3446.666666666667,3501.666666666667,,,17857,18167,20680,21010,,,5,5,6,6,1,1
53,53,WA,Washington,mth,ecd,,,,,,,,,-1.204769131564905,.0651807746364783,-1.19503287934552,.0576381525378135,-1.368402402609817,.0889765542801121,.063634410892881,-1.326149568035555,-1.926813542806975,.1080024688061282,-1.914312606282576,.0963800450218501,-1.801816709601633,.1080088921405541,-1.788722175790733,.0962863165523181,-.5584111401971579,.139933414450518,-.5881630382470213,.1154922132790686,-.4334143069918159,.1404593014035898,-.4625726077551788,.1154140069701126,.1249968332053419,.0121430997279952,.1255904304918424,.012090589102745,,,40856.8,40609,37391.5,38934.66666666666,,,204284,203045,224349,233608,,,5,5,6,6,1,1
53,53,WA,Washington,mth,hsp,,,,,,,,,-1.278895340138755,.0654621132864108,-1.281803277450056,.0569581011399201,-1.439232198929642,.0891932350293283,.063400782140376,-1.363107596149577,-2.030547974115963,.108338123951349,-2.014531098801329,.0931782325335359,-1.971469034528921,.1083822327940034,-1.955606926892205,.0947309381954204,-.5913157751863207,.1403302614416964,-.6514235026517516,.1127024498140351,-.5322368355992793,.1413981632991099,-.5924993307426276,.1139895163047724,.0590789395870415,.0173452675985956,.0589241719091239,.0168316062635713,,,19928.83333333333,20396.16666666667,19650.5,19681.5,,,119573,122377,117903,118089,,,6,6,6,6,1,1
53,53,WA,Washington,mth,nec,,,,,,,,,1.576163883992033,.0650364545567544,1.597188040619942,.0582675998927449,1.412051654232998,.0888583845921126,.0600244649498612,1.530656615056095,.9800763050035126,.1079208388420081,.9646071114814898,.0911413000436109,1.138977283561206,.1079528335129543,1.124064017298079,.0908889858474141,-.4319753492294858,.1397952787782279,-.5660495035746056,.1091314481080345,-.2730743706717922,.1402156999407564,-.4065925977580163,.1089208159209641,.1589009785576936,.0108500018983306,.1594569058165896,.0108227910375392,,,42306.5,43432.66666666666,39227.16666666666,37982.83333333334,,,253839,260596,235363,227897,,,6,6,6,6,1,1
53,53,WA,Washington,mth,wht,,,,,,,,,.804928879106118,.064993958959186,.7984421930569976,.0566996778954905,.6827552513531439,.0888348684995961,.0564835796114362,.7622108079857988,.1876642260119237,.1079230155947108,.1905951371650874,.094597628463655,.2845309055380971,.1079394536220348,.2883427819610462,.0947878693994098,-.4950910253412202,.1397820129930769,-.5716156708207114,.1101776115037404,-.3982243458150467,.1401938476575623,-.4738680260247525,.1103409939732329,.0968666795261734,.0107379590535202,.0977476447959589,.010650234626099,,,43809.16666666666,43522.83333333334,37784.16666666666,37817.83333333334,,,262855,261137,226705,226907,,,6,6,6,6,1,1
53,53,WA,Washington,rla,all,.5652935252470126,.0683307134751638,.5451923328149952,.0525252791874135,.5517642750459553,.0951433076161543,.0660665060134614,.4820593710084973,.348235186408548,.0648145074712274,.3354854032103392,.0466386766277469,.1447060977711399,.0880422201606084,.0658474100745308,.188911435412181,-.1421323039870312,.1212343252975124,-.1758277202039693,.0996546570147855,-.1688063384524847,.121585493263638,-.202160080423913,.1002021330226751,-.2868384017581711,.1498305514945203,-.3647391556161503,.1194442634799092,-.3135124362236246,.1501148383837227,-.391071515836094,.1199014131518779,-.0266740344654535,.0092342049911785,-.026332360219944,.0092204704630224,,,82511.83333333333,83380,76748,77019.33333333333,,,495071,500280,460488,462116,,,6,6,6,6,1,1
53,53,WA,Washington,rla,blk,,,,,,,,,-1.458364445831467,.0724404965369513,-1.459629600753783,.0624786079033668,-1.653664098990165,.0937714592987571,.0709567677744009,-1.575804945465575,-1.65274035290025,.1248239974935135,-1.713379141234978,.1063330694353796,-1.700540774426975,.1250254809871234,-1.749229332203405,.1069299357984076,.000923746089915,.1561221218446608,-.1375741957694032,.1278342072707439,-.0468766754368102,.1618363213710545,-.1734243867378304,.1283311110481079,-.0478004215267251,.0426248517374091,-.0358501909684274,.0416484465619262,,,3580.8,3637.2,3453.666666666667,3519.333333333333,,,17904,18186,20722,21116,,,5,5,6,6,1,1
